transaction_id,client_id,compte_destination_id,date_transaction,montant_fcfa,type_transaction,is_risky,type_anomalie,source
8ef14807,CLI-00333,,2026-03-16 00:00:00,119200.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
14326def,CLI-00495,,2026-03-16 00:00:00,44800.0,depot,False,aucune,SYNTHETIQUE_CIF
bc0e24b4,CLI-00104,CLI-00429,2026-03-16 00:00:00,55700.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
c93a7ac4,CLI-00586,CLI-00571,2026-03-16 00:00:00,5600.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
38a68ca6,CLI-00737,,2026-03-16 00:00:00,15100.0,depot,False,aucune,SYNTHETIQUE_CIF
70ebae10,CLI-00386,,2026-03-16 00:00:00,32600.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
696fbc9c,CLI-00369,,2026-03-16 00:00:00,84600.0,depot,False,aucune,SYNTHETIQUE_CIF
299a7d38,CLI-00471,,2026-03-16 00:00:00,39700.0,depot,False,aucune,SYNTHETIQUE_CIF
5854b568,CLI-00210,,2026-03-16 00:00:00,8900.0,depot,False,aucune,SYNTHETIQUE_CIF
683eb09d,CLI-00271,,2026-03-16 00:00:00,21300.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
8b9633a6,CLI-00012,,2026-03-17 00:00:00,29900.0,retrait,False,aucune,SYNTHETIQUE_CIF
b8cc9ec0,CLI-00400,,2026-03-17 00:00:00,76600.0,depot,False,aucune,SYNTHETIQUE_CIF
2371dc02,CLI-00798,,2026-03-17 00:00:00,16300.0,retrait,False,aucune,SYNTHETIQUE_CIF
73eeca33,CLI-00091,,2026-03-17 00:00:00,80800.0,depot,False,aucune,SYNTHETIQUE_CIF
191a0f06,CLI-00678,,2026-03-17 00:00:00,11300.0,retrait,False,aucune,SYNTHETIQUE_CIF
6da72a24,CLI-00388,CLI-00302,2026-03-17 00:00:00,49800.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
b945f528,CLI-00731,,2026-03-17 00:00:00,126700.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
2c56cf0b,CLI-00750,CLI-00718,2026-03-17 00:00:00,142900.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
22df858a,CLI-00142,,2026-03-17 00:00:00,74700.0,depot,False,aucune,SYNTHETIQUE_CIF
00cbb540,CLI-00334,,2026-03-17 00:00:00,46700.0,depot,False,aucune,SYNTHETIQUE_CIF
8e6d2158,CLI-00452,,2026-03-17 00:00:00,63300.0,depot,False,aucune,SYNTHETIQUE_CIF
e8da8811,CLI-00377,,2026-03-17 00:00:00,81800.0,retrait,False,aucune,SYNTHETIQUE_CIF
9d2ee0a8,CLI-00507,CLI-00133,2026-03-17 00:00:00,13500.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
0860cf94,CLI-00749,,2026-03-17 00:00:00,46400.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
3595f662,CLI-00730,,2026-03-17 00:00:00,65700.0,retrait,False,aucune,SYNTHETIQUE_CIF
d7a39152,CLI-00401,CLI-00365,2026-03-17 00:00:00,213600.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
faea270b,CLI-00556,,2026-03-17 00:00:00,283800.0,depot,False,aucune,SYNTHETIQUE_CIF
9e745487,CLI-00069,,2026-03-17 00:00:00,9400.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
e996aa32,CLI-00072,CLI-00081,2026-03-17 00:00:00,82800.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
1e5dbd03,CLI-00007,,2026-03-17 00:00:00,79400.0,retrait,False,aucune,SYNTHETIQUE_CIF
f94790b0,CLI-00516,,2026-03-17 00:00:00,108900.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
077952ca,CLI-00075,CLI-00094,2026-03-17 00:00:00,36900.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
9b311a04,CLI-00799,,2026-03-17 00:00:00,119300.0,retrait,False,aucune,SYNTHETIQUE_CIF
e2152599,CLI-00534,CLI-00269,2026-03-17 00:00:00,15100.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
878c67f9,CLI-00487,,2026-03-17 00:00:00,67300.0,retrait,False,aucune,SYNTHETIQUE_CIF
7a5419b3,CLI-00114,,2026-03-17 00:00:00,40600.0,retrait,False,aucune,SYNTHETIQUE_CIF
861d5455,CLI-00406,,2026-03-17 00:00:00,48900.0,depot,False,aucune,SYNTHETIQUE_CIF
31841f4c,CLI-00707,CLI-00426,2026-03-17 00:00:00,14700.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
64c1f9cc,CLI-00271,,2026-03-17 00:00:00,14400.0,depot,False,aucune,SYNTHETIQUE_CIF
37ef6169,CLI-00746,,2026-03-17 00:00:00,15000.0,depot,False,aucune,SYNTHETIQUE_CIF
c6a3d6aa,CLI-00690,,2026-03-17 00:00:00,76100.0,depot,False,aucune,SYNTHETIQUE_CIF
dc6ccd4a,CLI-00536,,2026-03-17 00:00:00,28300.0,retrait,False,aucune,SYNTHETIQUE_CIF
aa90af53,CLI-00736,,2026-03-17 00:00:00,286800.0,retrait,False,aucune,SYNTHETIQUE_CIF
88031e7d,CLI-00569,,2026-03-17 00:00:00,8300.0,retrait,False,aucune,SYNTHETIQUE_CIF
f160bd5d,CLI-00422,,2026-03-17 00:00:00,34300.0,depot,False,aucune,SYNTHETIQUE_CIF
60c5a880,CLI-00604,CLI-00003,2026-03-17 00:00:00,16300.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
e8269acd,CLI-00364,,2026-03-17 00:00:00,28500.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
d7d9b02b,CLI-00170,,2026-03-17 00:00:00,47800.0,retrait,False,aucune,SYNTHETIQUE_CIF
0a749f2b,CLI-00714,,2026-03-17 00:00:00,29300.0,retrait,False,aucune,SYNTHETIQUE_CIF
f51f035a,CLI-00380,,2026-03-17 00:00:00,95700.0,retrait,False,aucune,SYNTHETIQUE_CIF
90c47869,CLI-00172,CLI-00551,2026-03-17 00:00:00,56400.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
249a51c6,CLI-00116,,2026-03-17 00:00:00,52000.0,depot,False,aucune,SYNTHETIQUE_CIF
61b9dd93,CLI-00537,,2026-03-17 00:00:00,49700.0,depot,False,aucune,SYNTHETIQUE_CIF
c181b6c8,CLI-00112,,2026-03-17 00:00:00,50300.0,retrait,False,aucune,SYNTHETIQUE_CIF
d59be227,CLI-00407,CLI-00177,2026-03-17 00:00:00,46400.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
d2881d30,CLI-00418,,2026-03-17 00:00:00,20300.0,depot,False,aucune,SYNTHETIQUE_CIF
1d22acda,CLI-00575,,2026-03-17 00:00:00,44300.0,depot,False,aucune,SYNTHETIQUE_CIF
217d1ed5,CLI-00547,CLI-00786,2026-03-17 00:00:00,7795700.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
4243d5e4,CLI-00499,,2026-03-17 00:00:00,12200.0,retrait,False,aucune,SYNTHETIQUE_CIF
aefa059c,CLI-00541,,2026-03-17 00:00:00,10300.0,retrait,False,aucune,SYNTHETIQUE_CIF
4b700169,CLI-00245,,2026-03-17 00:00:00,64800.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
90f1e82d,CLI-00012,,2026-03-17 00:00:00,90900.0,retrait,False,aucune,SYNTHETIQUE_CIF
771eb465,CLI-00645,,2026-03-17 00:00:00,27100.0,retrait,False,aucune,SYNTHETIQUE_CIF
49c8e9f1,CLI-00353,,2026-03-17 00:00:00,79000.0,depot,False,aucune,SYNTHETIQUE_CIF
132999a5,CLI-00176,,2026-03-17 00:00:00,67300.0,retrait,False,aucune,SYNTHETIQUE_CIF
a6e030a5,CLI-00002,CLI-00675,2026-03-17 00:00:00,6200.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
d22d6ed1,CLI-00569,CLI-00485,2026-03-18 00:00:00,69600.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
2bb9b159,CLI-00195,,2026-03-18 00:00:00,49400.0,depot,False,aucune,SYNTHETIQUE_CIF
8aefbef8,CLI-00723,,2026-03-18 00:00:00,16700.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
c57e93ee,CLI-00256,,2026-03-18 00:00:00,144400.0,retrait,False,aucune,SYNTHETIQUE_CIF
96876e0b,CLI-00291,,2026-03-18 00:00:00,167200.0,depot,False,aucune,SYNTHETIQUE_CIF
fe6c5256,CLI-00190,,2026-03-18 00:00:00,47600.0,depot,False,aucune,SYNTHETIQUE_CIF
e6cc3fb6,CLI-00619,,2026-03-18 00:00:00,41700.0,depot,False,aucune,SYNTHETIQUE_CIF
85fe634e,CLI-00422,,2026-03-18 00:00:00,7947800.0,depot,False,aucune,SYNTHETIQUE_CIF
05a059aa,CLI-00666,,2026-03-18 00:00:00,124200.0,retrait,False,aucune,SYNTHETIQUE_CIF
132c7180,CLI-00795,CLI-00094,2026-03-18 00:00:00,93600.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
ae3211e6,CLI-00722,,2026-03-18 00:00:00,13400.0,depot,False,aucune,SYNTHETIQUE_CIF
bc4c1a35,CLI-00416,,2026-03-18 00:00:00,20500.0,depot,False,aucune,SYNTHETIQUE_CIF
153096fc,CLI-00030,,2026-03-18 00:00:00,37500.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
267c84fd,CLI-00420,CLI-00493,2026-03-18 00:00:00,25000.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
a23fe5d4,CLI-00344,,2026-03-18 00:00:00,20400.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
7e67f416,CLI-00404,CLI-00482,2026-03-18 00:00:00,85700.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
ededa41c,CLI-00764,,2026-03-18 00:00:00,30500.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
3ee6d410,CLI-00295,,2026-03-18 00:00:00,58800.0,retrait,False,aucune,SYNTHETIQUE_CIF
1d0f370a,CLI-00551,,2026-03-18 00:00:00,240000.0,depot,False,aucune,SYNTHETIQUE_CIF
e41bdf56,CLI-00673,,2026-03-18 00:00:00,43200.0,retrait,False,aucune,SYNTHETIQUE_CIF
1e81f8e3,CLI-00318,,2026-03-18 00:00:00,39500.0,depot,False,aucune,SYNTHETIQUE_CIF
bc630463,CLI-00392,,2026-03-18 00:00:00,46700.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
e3b98fb8,CLI-00259,CLI-00184,2026-03-18 00:00:00,31600.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
db5c3b44,CLI-00168,,2026-03-18 00:00:00,211600.0,retrait,False,aucune,SYNTHETIQUE_CIF
0a7daaf0,CLI-00351,CLI-00455,2026-03-18 00:00:00,14500.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
2d088b48,CLI-00058,,2026-03-18 00:00:00,146400.0,depot,False,aucune,SYNTHETIQUE_CIF
ff05a779,CLI-00681,,2026-03-18 00:00:00,51200.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
c5500c84,CLI-00773,,2026-03-18 00:00:00,9300.0,retrait,False,aucune,SYNTHETIQUE_CIF
0346216e,CLI-00124,CLI-00529,2026-03-18 00:00:00,5800.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
ad96a75d,CLI-00412,,2026-03-18 00:00:00,12400.0,depot,False,aucune,SYNTHETIQUE_CIF
f4731f6f,CLI-00749,,2026-03-18 00:00:00,30500.0,depot,False,aucune,SYNTHETIQUE_CIF
fa79987a,CLI-00292,,2026-03-18 00:00:00,60700.0,retrait,False,aucune,SYNTHETIQUE_CIF
73d531eb,CLI-00749,,2026-03-18 00:00:00,65000.0,depot,False,aucune,SYNTHETIQUE_CIF
8fc363af,CLI-00061,,2026-03-18 00:00:00,37200.0,retrait,False,aucune,SYNTHETIQUE_CIF
07b74b22,CLI-00444,,2026-03-18 00:00:00,220700.0,depot,False,aucune,SYNTHETIQUE_CIF
cec79e0c,CLI-00425,CLI-00472,2026-03-18 00:00:00,84100.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
ec299a02,CLI-00324,,2026-03-18 00:00:00,87300.0,retrait,False,aucune,SYNTHETIQUE_CIF
2bb7475f,CLI-00039,CLI-00761,2026-03-18 00:00:00,154100.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
2f6573da,CLI-00638,CLI-00557,2026-03-18 00:00:00,46900.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
3bfe8fc7,CLI-00667,,2026-03-18 00:00:00,30200.0,retrait,False,aucune,SYNTHETIQUE_CIF
aac3ba60,CLI-00729,,2026-03-18 00:00:00,93400.0,retrait,False,aucune,SYNTHETIQUE_CIF
627d2c40,CLI-00794,CLI-00745,2026-03-18 00:00:00,158500.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
128be63e,CLI-00045,,2026-03-18 00:00:00,43000.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
8191e3b6,CLI-00490,,2026-03-18 00:00:00,34600.0,depot,False,aucune,SYNTHETIQUE_CIF
e9328a4e,CLI-00529,,2026-03-18 00:00:00,124100.0,depot,False,aucune,SYNTHETIQUE_CIF
f452275d,CLI-00335,,2026-03-18 00:00:00,5700.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
fa76f1d5,CLI-00793,,2026-03-18 00:00:00,61600.0,depot,False,aucune,SYNTHETIQUE_CIF
bf0bc475,CLI-00729,,2026-03-19 00:00:00,9400.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
aa4280b9,CLI-00226,,2026-03-19 00:00:00,16000.0,depot,False,aucune,SYNTHETIQUE_CIF
1bfe1557,CLI-00580,CLI-00100,2026-03-19 00:00:00,24900.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
f1dac263,CLI-00752,,2026-03-19 00:00:00,14100.0,depot,False,aucune,SYNTHETIQUE_CIF
e72fd514,CLI-00349,,2026-03-19 00:00:00,21800.0,depot,False,aucune,SYNTHETIQUE_CIF
58d88bc1,CLI-00055,,2026-03-19 00:00:00,41200.0,retrait,False,aucune,SYNTHETIQUE_CIF
fc9461fb,CLI-00547,,2026-03-19 00:00:00,45100.0,retrait,False,aucune,SYNTHETIQUE_CIF
9290312b,CLI-00315,,2026-03-19 00:00:00,103000.0,depot,False,aucune,SYNTHETIQUE_CIF
56cf6b83,CLI-00010,CLI-00564,2026-03-19 00:00:00,31900.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
d5541a72,CLI-00099,,2026-03-19 00:00:00,12100.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
a5d10fa8,CLI-00347,CLI-00666,2026-03-19 00:00:00,28400.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
067e780a,CLI-00051,,2026-03-19 00:00:00,21400.0,depot,False,aucune,SYNTHETIQUE_CIF
a6cd2635,CLI-00327,,2026-03-19 00:00:00,19600.0,depot,False,aucune,SYNTHETIQUE_CIF
841f2d15,CLI-00753,,2026-03-19 00:00:00,157400.0,retrait,False,aucune,SYNTHETIQUE_CIF
ec8c7750,CLI-00051,,2026-03-19 00:00:00,106200.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
576aa11d,CLI-00353,,2026-03-19 00:00:00,17200.0,retrait,False,aucune,SYNTHETIQUE_CIF
ae42b975,CLI-00275,CLI-00278,2026-03-19 00:00:00,74800.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
6c614df1,CLI-00353,,2026-03-19 00:00:00,74600.0,retrait,False,aucune,SYNTHETIQUE_CIF
3598f21f,CLI-00029,,2026-03-19 00:00:00,84000.0,depot,False,aucune,SYNTHETIQUE_CIF
a36e5a22,CLI-00583,,2026-03-19 00:00:00,40000.0,depot,False,aucune,SYNTHETIQUE_CIF
20c19202,CLI-00292,CLI-00652,2026-03-19 00:00:00,298300.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
c898b4d3,CLI-00572,CLI-00233,2026-03-19 00:00:00,182600.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
5366cf76,CLI-00569,,2026-03-19 00:00:00,64700.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
b38ae3fb,CLI-00333,CLI-00730,2026-03-19 00:00:00,34500.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
0e5289af,CLI-00666,,2026-03-19 00:00:00,134800.0,retrait,False,aucune,SYNTHETIQUE_CIF
c55bcf16,CLI-00404,,2026-03-19 00:00:00,15500.0,depot,False,aucune,SYNTHETIQUE_CIF
6b493371,CLI-00385,,2026-03-19 00:00:00,115800.0,depot,False,aucune,SYNTHETIQUE_CIF
fb1a3908,CLI-00153,,2026-03-19 00:00:00,196500.0,depot,False,aucune,SYNTHETIQUE_CIF
28eab66e,CLI-00204,,2026-03-19 00:00:00,14300.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
becd1028,CLI-00103,,2026-03-19 00:00:00,63700.0,retrait,False,aucune,SYNTHETIQUE_CIF
8f1c5dfb,CLI-00671,,2026-03-19 00:00:00,18600.0,retrait,False,aucune,SYNTHETIQUE_CIF
69901946,CLI-00635,CLI-00404,2026-03-19 00:00:00,42000.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
a5f98496,CLI-00082,,2026-03-19 00:00:00,41900.0,retrait,False,aucune,SYNTHETIQUE_CIF
88074732,CLI-00776,,2026-03-19 00:00:00,32200.0,retrait,False,aucune,SYNTHETIQUE_CIF
7e43f121,CLI-00668,CLI-00556,2026-03-19 00:00:00,142000.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
df0df796,CLI-00338,,2026-03-19 00:00:00,14600.0,depot,False,aucune,SYNTHETIQUE_CIF
0230dfb9,CLI-00469,,2026-03-19 00:00:00,124100.0,depot,False,aucune,SYNTHETIQUE_CIF
79f0c02e,CLI-00034,,2026-03-19 00:00:00,8100.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
723afdf6,CLI-00692,,2026-03-19 00:00:00,50600.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
a5845ba9,CLI-00012,,2026-03-19 00:00:00,208100.0,retrait,False,aucune,SYNTHETIQUE_CIF
6ead9b1a,CLI-00528,CLI-00219,2026-03-19 00:00:00,82600.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
a13d73ea,CLI-00379,,2026-03-19 00:00:00,110800.0,depot,False,aucune,SYNTHETIQUE_CIF
75f334dd,CLI-00094,,2026-03-19 00:00:00,8700.0,retrait,False,aucune,SYNTHETIQUE_CIF
d4a3a63e,CLI-00519,,2026-03-20 00:00:00,39800.0,depot,False,aucune,SYNTHETIQUE_CIF
897d7a07,CLI-00414,,2026-03-20 00:00:00,44400.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
26a8f13f,CLI-00372,CLI-00707,2026-03-20 00:00:00,208800.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
b72d8005,CLI-00405,,2026-03-20 00:00:00,18300.0,retrait,False,aucune,SYNTHETIQUE_CIF
2549e151,CLI-00793,,2026-03-20 00:00:00,65800.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
06083d38,CLI-00501,CLI-00545,2026-03-20 00:00:00,244900.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
2aca896d,CLI-00333,CLI-00444,2026-03-20 00:00:00,85300.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
aea34107,CLI-00370,,2026-03-20 00:00:00,13700.0,depot,False,aucune,SYNTHETIQUE_CIF
d093bfe6,CLI-00255,,2026-03-20 00:00:00,14500.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
fef5f5fb,CLI-00277,,2026-03-20 00:00:00,58100.0,depot,False,aucune,SYNTHETIQUE_CIF
ddc5f301,CLI-00410,,2026-03-20 00:00:00,98200.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
779f11c7,CLI-00456,,2026-03-20 00:00:00,7700.0,depot,False,aucune,SYNTHETIQUE_CIF
8ec41341,CLI-00620,,2026-03-20 00:00:00,59600.0,retrait,False,aucune,SYNTHETIQUE_CIF
e0ec27e7,CLI-00481,,2026-03-20 00:00:00,31200.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
4bb4a037,CLI-00280,,2026-03-20 00:00:00,69600.0,retrait,False,aucune,SYNTHETIQUE_CIF
17bd82ac,CLI-00516,,2026-03-20 00:00:00,44800.0,depot,False,aucune,SYNTHETIQUE_CIF
1852b563,CLI-00414,,2026-03-20 00:00:00,6900.0,depot,False,aucune,SYNTHETIQUE_CIF
0a90d2c4,CLI-00767,,2026-03-20 00:00:00,60000.0,depot,False,aucune,SYNTHETIQUE_CIF
45af7755,CLI-00068,,2026-03-20 00:00:00,176300.0,depot,False,aucune,SYNTHETIQUE_CIF
c2b70de8,CLI-00009,CLI-00092,2026-03-20 00:00:00,121800.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
40411ce8,CLI-00693,,2026-03-20 00:00:00,90800.0,depot,False,aucune,SYNTHETIQUE_CIF
28f6fc87,CLI-00016,CLI-00311,2026-03-20 00:00:00,19000.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
f7014cf5,CLI-00061,,2026-03-20 00:00:00,88000.0,retrait,False,aucune,SYNTHETIQUE_CIF
8692de18,CLI-00361,,2026-03-20 00:00:00,66700.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
b8b75bdb,CLI-00732,,2026-03-20 00:00:00,27300.0,retrait,False,aucune,SYNTHETIQUE_CIF
769abab0,CLI-00713,,2026-03-20 00:00:00,81900.0,retrait,False,aucune,SYNTHETIQUE_CIF
17842f90,CLI-00750,,2026-03-20 00:00:00,56300.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
1ebca77e,CLI-00249,,2026-03-20 00:00:00,45200.0,retrait,False,aucune,SYNTHETIQUE_CIF
a9509270,CLI-00041,CLI-00123,2026-03-20 00:00:00,10300.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
994af2e0,CLI-00491,CLI-00263,2026-03-20 00:00:00,6900.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
0ef05df0,CLI-00650,,2026-03-20 00:00:00,46800.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
d838ccf5,CLI-00238,CLI-00586,2026-03-20 00:00:00,10200.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
55dabba6,CLI-00577,CLI-00513,2026-03-20 00:00:00,393900.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
52a2484e,CLI-00315,,2026-03-20 00:00:00,80600.0,retrait,False,aucune,SYNTHETIQUE_CIF
f256a433,CLI-00709,,2026-03-20 00:00:00,40400.0,depot,False,aucune,SYNTHETIQUE_CIF
473aa72f,CLI-00163,,2026-03-20 00:00:00,16000.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
01390585,CLI-00522,,2026-03-20 00:00:00,45100.0,retrait,False,aucune,SYNTHETIQUE_CIF
2d82acb5,CLI-00539,,2026-03-20 00:00:00,66500.0,retrait,False,aucune,SYNTHETIQUE_CIF
f0310a8f,CLI-00085,CLI-00134,2026-03-20 00:00:00,23400.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
29929618,CLI-00540,,2026-03-20 00:00:00,40800.0,retrait,False,aucune,SYNTHETIQUE_CIF
8a0cbd31,CLI-00082,,2026-03-20 00:00:00,19100.0,retrait,False,aucune,SYNTHETIQUE_CIF
2657f333,CLI-00535,,2026-03-20 00:00:00,5000.0,depot,False,aucune,SYNTHETIQUE_CIF
6b37dbbc,CLI-00546,,2026-03-20 00:00:00,63800.0,retrait,False,aucune,SYNTHETIQUE_CIF
4a9edb1c,CLI-00778,,2026-03-20 00:00:00,28800.0,retrait,False,aucune,SYNTHETIQUE_CIF
1b4dccdb,CLI-00094,,2026-03-21 00:00:00,4100.0,depot,False,aucune,SYNTHETIQUE_CIF
aa068020,CLI-00113,,2026-03-21 00:00:00,36000.0,retrait,False,aucune,SYNTHETIQUE_CIF
21cfd13c,CLI-00232,,2026-03-21 00:00:00,68400.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
dc8d2576,CLI-00698,,2026-03-21 00:00:00,21400.0,retrait,False,aucune,SYNTHETIQUE_CIF
b1e3e874,CLI-00777,,2026-03-21 00:00:00,43700.0,depot,False,aucune,SYNTHETIQUE_CIF
613b1f72,CLI-00568,,2026-03-21 00:00:00,61100.0,depot,False,aucune,SYNTHETIQUE_CIF
0957f896,CLI-00625,,2026-03-21 00:00:00,32000.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
c046b470,CLI-00205,CLI-00447,2026-03-21 00:00:00,144800.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
ee7fbfd9,CLI-00738,,2026-03-21 00:00:00,205000.0,retrait,False,aucune,SYNTHETIQUE_CIF
ee22b1bf,CLI-00060,,2026-03-21 00:00:00,20300.0,retrait,False,aucune,SYNTHETIQUE_CIF
62a32014,CLI-00152,,2026-03-21 00:00:00,26700.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
c57085fe,CLI-00606,,2026-03-21 00:00:00,37600.0,depot,False,aucune,SYNTHETIQUE_CIF
a8181e96,CLI-00470,,2026-03-21 00:00:00,24200.0,retrait,False,aucune,SYNTHETIQUE_CIF
52dd686d,CLI-00790,,2026-03-21 00:00:00,9800.0,retrait,False,aucune,SYNTHETIQUE_CIF
603a3aaa,CLI-00113,,2026-03-21 00:00:00,53000.0,depot,False,aucune,SYNTHETIQUE_CIF
74b293a7,CLI-00171,,2026-03-21 00:00:00,36500.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
00c0032e,CLI-00306,,2026-03-21 00:00:00,51700.0,depot,False,aucune,SYNTHETIQUE_CIF
311a75e2,CLI-00337,,2026-03-21 00:00:00,24400.0,retrait,False,aucune,SYNTHETIQUE_CIF
80415583,CLI-00038,,2026-03-21 00:00:00,211700.0,depot,False,aucune,SYNTHETIQUE_CIF
c4e3908e,CLI-00730,,2026-03-21 00:00:00,21600.0,retrait,False,aucune,SYNTHETIQUE_CIF
614a961d,CLI-00751,,2026-03-21 00:00:00,418600.0,depot,False,aucune,SYNTHETIQUE_CIF
ba613360,CLI-00096,,2026-03-21 00:00:00,13300.0,depot,False,aucune,SYNTHETIQUE_CIF
475d1c69,CLI-00599,CLI-00156,2026-03-21 00:00:00,119000.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
c23e7167,CLI-00211,CLI-00209,2026-03-21 00:00:00,23700.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
ce58f3ee,CLI-00078,CLI-00500,2026-03-21 00:00:00,45300.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
5fafc75f,CLI-00128,,2026-03-21 00:00:00,70900.0,depot,False,aucune,SYNTHETIQUE_CIF
908b2318,CLI-00040,,2026-03-21 00:00:00,88300.0,depot,False,aucune,SYNTHETIQUE_CIF
51f783ec,CLI-00460,CLI-00688,2026-03-21 00:00:00,42900.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
1c692554,CLI-00503,CLI-00401,2026-03-21 00:00:00,129000.0,transfert_entrant,False,aucune,SYNTHETIQUE_CIF
49acae9b,CLI-00794,,2026-03-21 00:00:00,14600.0,remboursement_credit,False,aucune,SYNTHETIQUE_CIF
f1430723,CLI-00564,CLI-00435,2026-03-21 00:00:00,37500.0,transfert_sortant,False,aucune,SYNTHETIQUE_CIF
e4785461,CLI-00643,,2026-03-21 00:00:00,206500.0,decaissement_credit,False,aucune,SYNTHETIQUE_CIF
