transaction_id,client_id,compte_destination_id,date_transaction,montant_fcfa,type_transaction,is_risky,type_anomalie,source,corridor
AMLSIM-51597,AMLSIM-CLI-1265,AMLSIM-CLI-3,2026-02-08,34300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51598,AMLSIM-CLI-1265,AMLSIM-CLI-317,2026-04-23,13200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51599,AMLSIM-CLI-1265,AMLSIM-CLI-71,2026-06-22,155800.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51600,AMLSIM-CLI-1266,AMLSIM-CLI-67,2026-04-27,67300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51601,AMLSIM-CLI-1266,AMLSIM-CLI-26,2026-04-01,83300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51602,AMLSIM-CLI-1266,AMLSIM-CLI-11,2026-07-06,7400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51603,AMLSIM-CLI-1266,AMLSIM-CLI-266,2026-03-06,16200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51604,AMLSIM-CLI-1267,AMLSIM-CLI-19,2026-05-22,14600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51606,AMLSIM-CLI-1267,AMLSIM-CLI-55,2026-02-05,19100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51607,AMLSIM-CLI-1267,AMLSIM-CLI-15,2026-05-25,148000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51608,AMLSIM-CLI-1268,AMLSIM-CLI-363,2026-03-07,15800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51609,AMLSIM-CLI-1268,AMLSIM-CLI-322,2026-02-24,62000.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51610,AMLSIM-CLI-1268,AMLSIM-CLI-398,2026-03-21,57300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51614,AMLSIM-CLI-1269,AMLSIM-CLI-2608,2026-03-03,19100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51616,AMLSIM-CLI-1270,AMLSIM-CLI-17,2026-05-15,166100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51617,AMLSIM-CLI-1270,AMLSIM-CLI-33,2026-07-20,38100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51618,AMLSIM-CLI-1270,AMLSIM-CLI-46,2026-03-01,118300.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51619,AMLSIM-CLI-1270,AMLSIM-CLI-131,2026-06-30,31100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51620,AMLSIM-CLI-1271,AMLSIM-CLI-23,2026-07-01,21700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51621,AMLSIM-CLI-1271,AMLSIM-CLI-90,2026-05-30,1783600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51622,AMLSIM-CLI-1271,AMLSIM-CLI-21,2026-05-04,6800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51628,AMLSIM-CLI-1273,AMLSIM-CLI-61,2026-05-07,48900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51629,AMLSIM-CLI-1273,AMLSIM-CLI-109,2026-02-17,188700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51631,AMLSIM-CLI-1273,AMLSIM-CLI-153,2026-04-17,73900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51632,AMLSIM-CLI-1274,AMLSIM-CLI-21,2026-06-22,72300.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51633,AMLSIM-CLI-1274,AMLSIM-CLI-38,2026-02-07,125100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51634,AMLSIM-CLI-1274,AMLSIM-CLI-674,2026-03-07,69400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51635,AMLSIM-CLI-1274,AMLSIM-CLI-28,2026-04-19,15000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51637,AMLSIM-CLI-1275,AMLSIM-CLI-4,2026-06-09,30500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51640,AMLSIM-CLI-1277,AMLSIM-CLI-12,2026-05-29,71800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51641,AMLSIM-CLI-1277,AMLSIM-CLI-178,2026-04-30,154900.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51642,AMLSIM-CLI-1278,AMLSIM-CLI-17,2026-04-28,43300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51643,AMLSIM-CLI-1278,AMLSIM-CLI-6,2026-04-16,95500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51644,AMLSIM-CLI-1279,AMLSIM-CLI-11,2026-03-11,19900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51645,AMLSIM-CLI-1279,AMLSIM-CLI-25,2026-02-13,318000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51646,AMLSIM-CLI-1280,AMLSIM-CLI-135,2026-02-19,75600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51647,AMLSIM-CLI-1280,AMLSIM-CLI-36,2026-05-16,61500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51648,AMLSIM-CLI-1281,AMLSIM-CLI-71,2026-06-12,70800.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51650,AMLSIM-CLI-1282,AMLSIM-CLI-36,2026-07-16,640200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51653,AMLSIM-CLI-1283,AMLSIM-CLI-43,2026-03-03,14900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51654,AMLSIM-CLI-1284,AMLSIM-CLI-116,2026-05-02,13300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51655,AMLSIM-CLI-1284,AMLSIM-CLI-330,2026-02-23,31600.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51657,AMLSIM-CLI-1285,AMLSIM-CLI-208,2026-02-16,11000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51658,AMLSIM-CLI-1286,AMLSIM-CLI-22,2026-04-04,4900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51663,AMLSIM-CLI-1288,AMLSIM-CLI-672,2026-04-29,94900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51666,AMLSIM-CLI-1290,AMLSIM-CLI-152,2026-03-13,71300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51667,AMLSIM-CLI-1290,AMLSIM-CLI-557,2026-03-15,140800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51668,AMLSIM-CLI-1291,AMLSIM-CLI-397,2026-03-27,6800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51669,AMLSIM-CLI-1291,AMLSIM-CLI-43,2026-03-06,139800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51671,AMLSIM-CLI-1292,AMLSIM-CLI-27,2026-07-25,38200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51672,AMLSIM-CLI-1293,AMLSIM-CLI-31,2026-03-29,75700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51673,AMLSIM-CLI-1293,AMLSIM-CLI-98,2026-06-04,143100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51674,AMLSIM-CLI-1294,AMLSIM-CLI-31,2026-07-18,112900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51675,AMLSIM-CLI-1294,AMLSIM-CLI-141,2026-02-10,117800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51676,AMLSIM-CLI-1295,AMLSIM-CLI-192,2026-05-02,73500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51677,AMLSIM-CLI-1295,AMLSIM-CLI-58,2026-05-02,127800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51678,AMLSIM-CLI-1296,AMLSIM-CLI-67,2026-03-07,16000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51679,AMLSIM-CLI-1296,AMLSIM-CLI-10,2026-06-09,9100.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51680,AMLSIM-CLI-1297,AMLSIM-CLI-16,2026-07-07,8000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51681,AMLSIM-CLI-1297,AMLSIM-CLI-30,2026-07-22,150500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51682,AMLSIM-CLI-1298,AMLSIM-CLI-37,2026-04-21,7000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51683,AMLSIM-CLI-1298,AMLSIM-CLI-21,2026-02-09,711000.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51685,AMLSIM-CLI-1299,AMLSIM-CLI-590,2026-05-04,75500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51688,AMLSIM-CLI-1301,AMLSIM-CLI-25,2026-06-24,8700.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51689,AMLSIM-CLI-1301,AMLSIM-CLI-40,2026-03-16,128900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51692,AMLSIM-CLI-1303,AMLSIM-CLI-63,2026-02-21,9000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51694,AMLSIM-CLI-1304,AMLSIM-CLI-56,2026-06-05,6400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51695,AMLSIM-CLI-1304,AMLSIM-CLI-18,2026-03-01,9300.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51696,AMLSIM-CLI-1305,AMLSIM-CLI-13,2026-04-06,7900.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51697,AMLSIM-CLI-1305,AMLSIM-CLI-765,2026-04-05,20700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51699,AMLSIM-CLI-1306,AMLSIM-CLI-99,2026-03-11,74500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51700,AMLSIM-CLI-1307,AMLSIM-CLI-26,2026-05-27,278600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51701,AMLSIM-CLI-1307,AMLSIM-CLI-42,2026-04-04,15800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51702,AMLSIM-CLI-1308,AMLSIM-CLI-30,2026-03-14,22100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51703,AMLSIM-CLI-1308,AMLSIM-CLI-11,2026-06-08,212900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51704,AMLSIM-CLI-1309,AMLSIM-CLI-22,2026-05-16,41200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51705,AMLSIM-CLI-1309,AMLSIM-CLI-50,2026-07-05,226900.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51706,AMLSIM-CLI-1310,AMLSIM-CLI-33,2026-04-28,14000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51708,AMLSIM-CLI-1311,AMLSIM-CLI-17,2026-07-28,32500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51709,AMLSIM-CLI-1311,AMLSIM-CLI-13,2026-05-19,10800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51710,AMLSIM-CLI-1312,AMLSIM-CLI-65,2026-05-25,32200.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51711,AMLSIM-CLI-1312,AMLSIM-CLI-24,2026-07-31,36200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51713,AMLSIM-CLI-1313,AMLSIM-CLI-254,2026-05-25,47400.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51714,AMLSIM-CLI-1314,AMLSIM-CLI-79,2026-06-24,101700.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51715,AMLSIM-CLI-1314,AMLSIM-CLI-76,2026-03-15,195600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51716,AMLSIM-CLI-1315,AMLSIM-CLI-244,2026-04-23,11200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51717,AMLSIM-CLI-1315,AMLSIM-CLI-663,2026-03-26,61500.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51719,AMLSIM-CLI-1316,AMLSIM-CLI-6,2026-05-10,113300.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51720,AMLSIM-CLI-1317,AMLSIM-CLI-15,2026-04-19,32700.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51721,AMLSIM-CLI-1317,AMLSIM-CLI-7,2026-05-09,10400.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51722,AMLSIM-CLI-1318,AMLSIM-CLI-38,2026-03-10,118500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51723,AMLSIM-CLI-1318,AMLSIM-CLI-63,2026-04-02,23800.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51724,AMLSIM-CLI-1319,AMLSIM-CLI-308,2026-05-25,208100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51725,AMLSIM-CLI-1319,AMLSIM-CLI-16,2026-05-17,7900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51726,AMLSIM-CLI-1320,AMLSIM-CLI-66,2026-06-06,71400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51729,AMLSIM-CLI-1321,AMLSIM-CLI-31,2026-04-26,248100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51730,AMLSIM-CLI-1322,AMLSIM-CLI-664,2026-03-13,15100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51731,AMLSIM-CLI-1322,AMLSIM-CLI-36,2026-02-20,83100.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51732,AMLSIM-CLI-1323,AMLSIM-CLI-73,2026-07-08,11000.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51734,AMLSIM-CLI-1324,AMLSIM-CLI-8,2026-06-13,22200.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51735,AMLSIM-CLI-1324,AMLSIM-CLI-895,2026-05-16,33000.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51737,AMLSIM-CLI-1325,AMLSIM-CLI-7,2026-02-06,58600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51738,AMLSIM-CLI-1326,AMLSIM-CLI-64,2026-02-24,87700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51739,AMLSIM-CLI-1326,AMLSIM-CLI-19,2026-07-20,16900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51740,AMLSIM-CLI-1327,AMLSIM-CLI-32,2026-04-18,401600.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51741,AMLSIM-CLI-1327,AMLSIM-CLI-61,2026-03-24,8500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51742,AMLSIM-CLI-1328,AMLSIM-CLI-31,2026-07-01,107400.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51743,AMLSIM-CLI-1328,AMLSIM-CLI-32,2026-03-30,18300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51745,AMLSIM-CLI-1329,AMLSIM-CLI-35,2026-04-08,235700.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51746,AMLSIM-CLI-1330,AMLSIM-CLI-41,2026-02-21,17700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51748,AMLSIM-CLI-1331,AMLSIM-CLI-14,2026-02-06,6500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51749,AMLSIM-CLI-1331,AMLSIM-CLI-85,2026-06-08,124700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51751,AMLSIM-CLI-1332,AMLSIM-CLI-37,2026-07-31,38500.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51753,AMLSIM-CLI-1333,AMLSIM-CLI-6,2026-06-09,235900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51754,AMLSIM-CLI-1334,AMLSIM-CLI-7,2026-04-05,55600.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51755,AMLSIM-CLI-1334,AMLSIM-CLI-46,2026-06-24,31900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51756,AMLSIM-CLI-1335,AMLSIM-CLI-45,2026-02-27,232000.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51757,AMLSIM-CLI-1335,AMLSIM-CLI-24,2026-03-10,58200.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51758,AMLSIM-CLI-1336,AMLSIM-CLI-36,2026-03-31,34400.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51759,AMLSIM-CLI-1336,AMLSIM-CLI-54,2026-04-07,33500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51761,AMLSIM-CLI-1337,AMLSIM-CLI-12,2026-03-07,108100.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51762,AMLSIM-CLI-1338,AMLSIM-CLI-30,2026-07-20,20800.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51763,AMLSIM-CLI-1338,AMLSIM-CLI-42,2026-05-12,291200.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51764,AMLSIM-CLI-1339,AMLSIM-CLI-64,2026-02-20,9800.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51765,AMLSIM-CLI-1339,AMLSIM-CLI-53,2026-07-03,26100.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51767,AMLSIM-CLI-1340,AMLSIM-CLI-18,2026-04-14,13000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51768,AMLSIM-CLI-1341,AMLSIM-CLI-30,2026-04-25,10300.0,transfert_sortant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51769,AMLSIM-CLI-1341,AMLSIM-CLI-35,2026-07-08,98600.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51770,AMLSIM-CLI-1342,AMLSIM-CLI-66,2026-02-11,179600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51771,AMLSIM-CLI-1342,AMLSIM-CLI-9,2026-04-26,85000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51772,AMLSIM-CLI-1343,AMLSIM-CLI-44,2026-07-20,100900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51773,AMLSIM-CLI-1343,AMLSIM-CLI-46,2026-04-19,88100.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51774,AMLSIM-CLI-1344,AMLSIM-CLI-27,2026-03-13,50100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51775,AMLSIM-CLI-1344,AMLSIM-CLI-221,2026-03-23,47900.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51776,AMLSIM-CLI-1345,AMLSIM-CLI-65,2026-06-26,15700.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51777,AMLSIM-CLI-1345,AMLSIM-CLI-61,2026-02-25,154800.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51779,AMLSIM-CLI-1346,AMLSIM-CLI-60,2026-04-02,306000.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51780,AMLSIM-CLI-1347,AMLSIM-CLI-40,2026-02-27,24300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51781,AMLSIM-CLI-1347,AMLSIM-CLI-9,2026-07-18,10200.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51782,AMLSIM-CLI-1348,AMLSIM-CLI-240,2026-03-21,49000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51783,AMLSIM-CLI-1348,AMLSIM-CLI-21,2026-07-31,81500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51784,AMLSIM-CLI-1349,AMLSIM-CLI-10,2026-04-04,144100.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51786,AMLSIM-CLI-1350,AMLSIM-CLI-214,2026-06-13,361700.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51787,AMLSIM-CLI-1350,AMLSIM-CLI-12,2026-06-18,75700.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51788,AMLSIM-CLI-1351,AMLSIM-CLI-28,2026-06-04,51500.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51789,AMLSIM-CLI-1351,AMLSIM-CLI-25,2026-02-28,64500.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51790,AMLSIM-CLI-1352,AMLSIM-CLI-9,2026-04-15,5000.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51791,AMLSIM-CLI-1352,AMLSIM-CLI-45,2026-07-26,4900.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51792,AMLSIM-CLI-1353,AMLSIM-CLI-21,2026-02-05,15000.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51794,AMLSIM-CLI-1354,AMLSIM-CLI-38,2026-05-29,61100.0,transfert_entrant,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51795,AMLSIM-CLI-1354,AMLSIM-CLI-344,2026-02-21,91300.0,decaissement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51796,AMLSIM-CLI-1355,AMLSIM-CLI-68,2026-03-13,40900.0,depot,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51797,AMLSIM-CLI-1355,AMLSIM-CLI-338,2026-06-12,122500.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51798,AMLSIM-CLI-1356,AMLSIM-CLI-27,2026-04-04,66000.0,retrait,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
AMLSIM-51799,AMLSIM-CLI-1356,AMLSIM-CLI-24,2026-04-08,73600.0,remboursement_credit,False,aucune,AMLSIM_IBM_TOPOLOGIE_REELLE,local
